977.8,2,1,0,0
978.2,2,1,1,0
978.9,2,1,2,0
980.1,2,1,3,0
981.1,2,1,4,0
981.7,2,1,5,0
982.1,2,1,6,0
982.2,2,1,7,0
982.1,2,1,8,0
982.0,2,1,9,0
981.9,2,1,10,0
982.1,2,1,11,0
982.4,2,1,12,0
982.9,2,1,13,0
983.6,2,1,14,0
984.4,2,1,15,0
985.1,2,1,16,0
984.7,2,1,17,0
983.7,2,1,18,0
982.3,2,1,19,0
980.8,2,1,20,0
979.4,2,1,21,0
978.7,2,1,22,0
978.4,2,1,23,0
978.6,2,2,0,0
979.0,2,2,1,0
979.5,2,2,2,0
980.2,2,2,3,0
980.7,2,2,4,0
981.3,2,2,5,0
981.4,2,2,6,0
981.5,2,2,7,0
981.4,2,2,8,0
981.3,2,2,9,0
981.3,2,2,10,0
981.7,2,2,11,0
982.3,2,2,12,0
982.6,2,2,13,0
983.4,2,2,14,0
983.9,2,2,15,0
984.3,2,2,16,0
983.9,2,2,17,0
983.1,2,2,18,0
981.8,2,2,19,0
980.8,2,2,20,0
980.1,2,2,21,0
979.8,2,2,22,0
980.0,2,2,23,0
978.6,2,3,0,0
981.3,2,3,1,0
982.5,2,3,2,0
984.3,2,3,3,0
985.6,2,3,4,0
986.7,2,3,5,0
986.4,2,3,6,0
987.0,2,3,7,0
986.7,2,3,8,0
986.6,2,3,9,0
985.4,2,3,10,0
985.6,2,3,11,0
985.4,2,3,12,0
985.9,2,3,13,0
985.7,2,3,14,0
986.5,2,3,15,0
987.2,2,3,16,0
987.1,2,3,17,0
986.5,2,3,18,0
985.4,2,3,19,0
984.1,2,3,20,0
983.0,2,3,21,0
982.0,2,3,22,0
981.8,2,3,23,0
980.6,2,4,0,0
982.2,2,4,1,0
982.3,2,4,2,0
982.9,2,4,3,0
983.1,2,4,4,0
983.4,2,4,5,0
983.2,2,4,6,0
982.9,2,4,7,0
982.6,2,4,8,0
982.3,2,4,9,0
982.3,2,4,10,0
983.1,2,4,11,0
983.2,2,4,12,0
983.8,2,4,13,0
984.3,2,4,14,0
984.8,2,4,15,0
985.2,2,4,16,0
984.9,2,4,17,0
983.9,2,4,18,0
982.2,2,4,19,0
980.4,2,4,20,0
979.0,2,4,21,0
978.0,2,4,22,0
977.6,2,4,23,0
977.8,2,5,0,0
978.1,2,5,1,0
978.8,2,5,2,0
979.6,2,5,3,0
980.2,2,5,4,0
980.8,2,5,5,0
981.3,2,5,6,0
981.7,2,5,7,0
981.8,2,5,8,0
981.4,2,5,9,0
981.4,2,5,10,0
981.7,2,5,11,0
982.3,2,5,12,0
983.0,2,5,13,0
983.9,2,5,14,0
984.6,2,5,15,0
984.9,2,5,16,0
984.6,2,5,17,0
983.6,2,5,18,0
982.1,2,5,19,0
980.5,2,5,20,0
979.1,2,5,21,0
978.1,2,5,22,0
977.7,2,5,23,0
977.9,2,6,0,0
978.3,2,6,1,0
979.2,2,6,2,0
980.4,2,6,3,0
981.3,2,6,4,0
982.0,2,6,5,0
982.3,2,6,6,0
982.6,2,6,7,0
982.8,2,6,8,0
982.9,2,6,9,0
983.2,2,6,10,0
983.4,2,6,11,0
984.0,2,6,12,0
984.9,2,6,13,0
985.7,2,6,14,0
986.5,2,6,15,0
986.9,2,6,16,0
986.3,2,6,17,0
985.3,2,6,18,0
983.8,2,6,19,0
982.2,2,6,20,0
980.9,2,6,21,0
979.8,2,6,22,0
979.3,2,6,23,0
979.0,2,7,0,0
979.4,2,7,1,0
980.0,2,7,2,0
981.0,2,7,3,0
981.8,2,7,4,0
982.2,2,7,5,0
982.4,2,7,6,0
982.3,2,7,7,0
982.2,2,7,8,0
982.0,2,7,9,0
982.1,2,7,10,0
982.3,2,7,11,0
983.0,2,7,12,0
983.7,2,7,13,0
984.6,2,7,14,0
985.4,2,7,15,0
985.7,2,7,16,0
985.5,2,7,17,0
984.3,2,7,18,0
982.7,2,7,19,0
981.0,2,7,20,0
979.5,2,7,21,0
978.3,2,7,22,0
978.1,2,7,23,0
978.2,2,8,0,0
978.3,2,8,1,0
979.2,2,8,2,0
980.2,2,8,3,0
980.8,2,8,4,0
981.1,2,8,5,0
981.4,2,8,6,0
981.4,2,8,7,0
981.3,2,8,8,0
981.3,2,8,9,0
981.6,2,8,10,0
981.9,2,8,11,0
982.4,2,8,12,0
983.4,2,8,13,0
984.3,2,8,14,0
984.9,2,8,15,0
985.3,2,8,16,0
984.7,2,8,17,0
983.4,2,8,18,0
981.7,2,8,19,0
980.0,2,8,20,0
978.4,2,8,21,0
-99.0,2,8,22,0
976.5,2,8,23,0
976.4,2,9,0,0
976.9,2,9,1,0
978.0,2,9,2,0
978.9,2,9,3,0
979.7,2,9,4,0
980.4,2,9,5,0
980.8,2,9,6,0
981.1,2,9,7,0
981.3,2,9,8,0
981.4,2,9,9,0
981.5,2,9,10,0
982.0,2,9,11,0
982.6,2,9,12,0
983.4,2,9,13,0
984.0,2,9,14,0
984.7,2,9,15,0
985.1,2,9,16,0
984.5,2,9,17,0
983.4,2,9,18,0
981.5,2,9,19,0
979.7,2,9,20,0
978.0,2,9,21,0
976.8,2,9,22,0
976.2,2,9,23,0
976.0,2,10,0,0
976.2,2,10,1,0
977.0,2,10,2,0
978.1,2,10,3,0
979.0,2,10,4,0
979.7,2,10,5,0
980.1,2,10,6,0
980.5,2,10,7,0
980.4,2,10,8,0
980.3,2,10,9,0
980.3,2,10,10,0
980.7,2,10,11,0
981.4,2,10,12,0
982.1,2,10,13,0
982.8,2,10,14,0
983.4,2,10,15,0
983.6,2,10,16,0
983.1,2,10,17,0
982.0,2,10,18,0
980.3,2,10,19,0
978.7,2,10,20,0
976.8,2,10,21,0
976.1,2,10,22,0
976.2,2,10,23,0
976.3,2,11,0,0
976.4,2,11,1,0
977.7,2,11,2,0
978.2,2,11,3,0
978.4,2,11,4,0
978.7,2,11,5,0
979.0,2,11,6,0
979.1,2,11,7,0
979.3,2,11,8,0
979.1,2,11,9,0
979.3,2,11,10,0
979.7,2,11,11,0
980.4,2,11,12,0
981.1,2,11,13,0
982.0,2,11,14,0
982.6,2,11,15,0
982.7,2,11,16,0
982.3,2,11,17,0
981.2,2,11,18,0
979.7,2,11,19,0
978.3,2,11,20,0
976.5,2,11,21,0
975.6,2,11,22,0
975.5,2,11,23,0
976.2,2,12,0,0
976.9,2,12,1,0
978.5,2,12,2,0
979.7,2,12,3,0
980.6,2,12,4,0
981.3,2,12,5,0
982.4,2,12,6,0
982.9,2,12,7,0
982.8,2,12,8,0
982.4,2,12,9,0
982.2,2,12,10,0
982.0,2,12,11,0
982.3,2,12,12,0
982.8,2,12,13,0
983.6,2,12,14,0
983.9,2,12,15,0
984.2,2,12,16,0
983.9,2,12,17,0
982.8,2,12,18,0
981.4,2,12,19,0
980.0,2,12,20,0
978.8,2,12,21,0
978.3,2,12,22,0
978.8,2,12,23,0
978.8,2,13,0,0
979.3,2,13,1,0
980.5,2,13,2,0
981.4,2,13,3,0
982.1,2,13,4,0
982.4,2,13,5,0
982.8,2,13,6,0
982.9,2,13,7,0
983.1,2,13,8,0
983.1,2,13,9,0
983.5,2,13,10,0
983.6,2,13,11,0
983.9,2,13,12,0
985.0,2,13,13,0
986.0,2,13,14,0
987.3,2,13,15,0
987.7,2,13,16,0
987.2,2,13,17,0
986.0,2,13,18,0
984.9,2,13,19,0
983.6,2,13,20,0
982.6,2,13,21,0
982.1,2,13,22,0
982.1,2,13,23,0
982.6,2,14,0,0
982.8,2,14,1,0
984.3,2,14,2,0
985.1,2,14,3,0
985.1,2,14,4,0
985.5,2,14,5,0
985.5,2,14,6,0
985.2,2,14,7,0
985.0,2,14,8,0
984.4,2,14,9,0
984.1,2,14,10,0
983.6,2,14,11,0
984.0,2,14,12,0
984.8,2,14,13,0
985.9,2,14,14,0
986.4,2,14,15,0
987.0,2,14,16,0
