776.9,5,1,0,0
777.7,5,1,1,0
778.3,5,1,2,0
779.1,5,1,3,0
779.6,5,1,4,0
780.1,5,1,5,0
779.9,5,1,6,0
779.7,5,1,7,0
779.4,5,1,8,0
779.0,5,1,9,0
778.9,5,1,10,0
779.1,5,1,11,0
779.2,5,1,12,0
779.7,5,1,13,0
779.4,5,1,14,0
782.0,5,1,15,0
782.5,5,1,16,0
782.3,5,1,17,0
781.9,5,1,18,0
781.5,5,1,19,0
780.7,5,1,20,0
779.9,5,1,21,0
779.6,5,1,22,0
779.2,5,1,23,0
779.5,5,2,0,0
780.3,5,2,1,0
781.1,5,2,2,0
782.1,5,2,3,0
782.8,5,2,4,0
783.3,5,2,5,0
783.2,5,2,6,0
782.9,5,2,7,0
782.9,5,2,8,0
782.7,5,2,9,0
782.7,5,2,10,0
782.6,5,2,11,0
783.0,5,2,12,0
783.0,5,2,13,0
783.3,5,2,14,0
783.4,5,2,15,0
783.7,5,2,16,0
783.3,5,2,17,0
782.6,5,2,18,0
782.2,5,2,19,0
781.4,5,2,20,0
780.7,5,2,21,0
780.5,5,2,22,0
780.3,5,2,23,0
781.0,5,3,0,0
781.4,5,3,1,0
781.8,5,3,2,0
782.3,5,3,3,0
782.8,5,3,4,0
783.0,5,3,5,0
782.8,5,3,6,0
782.5,5,3,7,0
782.1,5,3,8,0
781.9,5,3,9,0
781.9,5,3,10,0
782.0,5,3,11,0
782.3,5,3,12,0
782.7,5,3,13,0
783.2,5,3,14,0
783.2,5,3,15,0
783.1,5,3,16,0
782.7,5,3,17,0
782.0,5,3,18,0
781.4,5,3,19,0
780.2,5,3,20,0
779.5,5,3,21,0
778.7,5,3,22,0
778.0,5,3,23,0
779.0,5,4,0,0
779.7,5,4,1,0
780.8,5,4,2,0
781.7,5,4,3,0
782.0,5,4,4,0
782.0,5,4,5,0
781.7,5,4,6,0
781.2,5,4,7,0
780.8,5,4,8,0
780.1,5,4,9,0
779.6,5,4,10,0
779.6,5,4,11,0
780.0,5,4,12,0
780.1,5,4,13,0
779.3,5,4,14,0
780.7,5,4,15,0
781.6,5,4,16,0
781.5,5,4,17,0
781.5,5,4,18,0
780.7,5,4,19,0
779.8,5,4,20,0
779.6,5,4,21,0
778.2,5,4,22,0
778.4,5,4,23,0
781.0,5,5,0,0
780.4,5,5,1,0
779.4,5,5,2,0
778.9,5,5,3,0
778.7,5,5,4,0
778.4,5,5,5,0
777.7,5,5,6,0
778.4,5,5,7,0
778.4,5,5,8,0
776.8,5,5,9,0
776.4,5,5,10,0
777.8,5,5,11,0
778.6,5,5,12,0
778.1,5,5,13,0
762.7,5,5,14,0
775.6,5,5,15,0
781.0,5,5,16,0
781.1,5,5,17,0
781.1,5,5,18,0
780.7,5,5,19,0
779.6,5,5,20,0
778.8,5,5,21,0
777.5,5,5,22,0
779.1,5,5,23,0
777.3,5,6,0,0
777.9,5,6,1,0
778.6,5,6,2,0
777.4,5,6,3,0
777.8,5,6,4,0
778.5,5,6,5,0
778.6,5,6,6,0
778.2,5,6,7,0
777.5,5,6,8,0
776.7,5,6,9,0
775.6,5,6,10,0
775.5,5,6,11,0
774.2,5,6,12,0
774.0,5,6,13,0
755.0,5,6,14,0
767.3,5,6,15,0
779.0,5,6,16,0
779.7,5,6,17,0
779.6,5,6,18,0
778.8,5,6,19,0
778.1,5,6,20,0
775.2,5,6,21,0
776.6,5,6,22,0
776.2,5,6,23,0
766.5,5,7,0,0
776.4,5,7,1,0
778.0,5,7,2,0
777.7,5,7,3,0
775.4,5,7,4,0
772.7,5,7,5,0
770.5,5,7,6,0
767.0,5,7,7,0
764.9,5,7,8,0
768.2,5,7,9,0
768.2,5,7,10,0
768.6,5,7,11,0
769.1,5,7,12,0
766.8,5,7,13,0
751.3,5,7,14,0
751.0,5,7,15,0
777.1,5,7,16,0
778.7,5,7,17,0
778.8,5,7,18,0
778.4,5,7,19,0
777.4,5,7,20,0
776.5,5,7,21,0
775.6,5,7,22,0
775.2,5,7,23,0
773.5,5,8,0,0
772.3,5,8,1,0
771.8,5,8,2,0
765.0,5,8,3,0
777.7,5,8,4,0
773.5,5,8,5,0
772.7,5,8,6,0
773.2,5,8,7,0
772.5,5,8,8,0
768.5,5,8,9,0
767.3,5,8,10,0
769.4,5,8,11,0
769.5,5,8,12,0
766.2,5,8,13,0
743.0,5,8,14,0
748.1,5,8,15,0
772.2,5,8,16,0
775.7,5,8,17,0
775.8,5,8,18,0
774.9,5,8,19,0
773.7,5,8,20,0
772.5,5,8,21,0
772.3,5,8,22,0
771.1,5,8,23,0
764.7,5,9,0,0
772.6,5,9,1,0
773.1,5,9,2,0
766.8,5,9,3,0
759.6,5,9,4,0
753.4,5,9,5,0
750.1,5,9,6,0
753.3,5,9,7,0
756.6,5,9,8,0
765.0,5,9,9,0
766.9,5,9,10,0
766.1,5,9,11,0
765.4,5,9,12,0
762.1,5,9,13,0
736.7,5,9,14,0
751.2,5,9,15,0
770.9,5,9,16,0
771.8,5,9,17,0
771.8,5,9,18,0
770.7,5,9,19,0
769.6,5,9,20,0
768.9,5,9,21,0
768.7,5,9,22,0
767.1,5,9,23,0
759.2,5,10,0,0
755.1,5,10,1,0
755.1,5,10,2,0
755.3,5,10,3,0
747.9,5,10,4,0
748.2,5,10,5,0
751.9,5,10,6,0
757.9,5,10,7,0
762.9,5,10,8,0
762.9,5,10,9,0
762.0,5,10,10,0
761.9,5,10,11,0
761.8,5,10,12,0
758.4,5,10,13,0
731.1,5,10,14,0
739.7,5,10,15,0
768.5,5,10,16,0
768.5,5,10,17,0
768.2,5,10,18,0
767.2,5,10,19,0
766.1,5,10,20,0
765.0,5,10,21,0
765.6,5,10,22,0
761.3,5,10,23,0
753.8,5,11,0,0
750.4,5,11,1,0
750.4,5,11,2,0
764.0,5,11,3,0
754.9,5,11,4,0
757.5,5,11,5,0
760.2,5,11,6,0
760.4,5,11,7,0
759.5,5,11,8,0
760.9,5,11,9,0
760.0,5,11,10,0
760.1,5,11,11,0
760.9,5,11,12,0
752.9,5,11,13,0
731.6,5,11,14,0
719.1,5,11,15,0
756.2,5,11,16,0
766.6,5,11,17,0
767.0,5,11,18,0
766.4,5,11,19,0
764.8,5,11,20,0
763.6,5,11,21,0
763.9,5,11,22,0
763.6,5,11,23,0
763.8,5,12,0,0
768.4,5,12,1,0
766.8,5,12,2,0
762.7,5,12,3,0
759.6,5,12,4,0
752.4,5,12,5,0
754.2,5,12,6,0
750.3,5,12,7,0
751.8,5,12,8,0
752.3,5,12,9,0
749.9,5,12,10,0
746.9,5,12,11,0
750.5,5,12,12,0
753.3,5,12,13,0
730.8,5,12,14,0
747.5,5,12,15,0
762.6,5,12,16,0
764.7,5,12,17,0
764.5,5,12,18,0
764.5,5,12,19,0
764.0,5,12,20,0
760.8,5,12,21,0
762.0,5,12,22,0
764.3,5,12,23,0
759.0,5,13,0,0
-99.0,5,13,1,0
748.0,5,13,2,0
745.6,5,13,3,0
743.0,5,13,4,0
740.2,5,13,5,0
738.0,5,13,6,0
736.7,5,13,7,0
736.3,5,13,8,0
737.4,5,13,9,0
735.3,5,13,10,0
740.5,5,13,11,0
744.4,5,13,12,0
738.8,5,13,13,0
734.6,5,13,14,0
725.4,5,13,15,0
718.1,5,13,16,0
757.4,5,13,17,0
764.7,5,13,18,0
763.8,5,13,19,0
764.8,5,13,20,0
762.2,5,13,21,0
754.4,5,13,22,0
756.5,5,13,23,0
758.4,5,14,0,0
760.3,5,14,1,0
754.1,5,14,2,0
745.8,5,14,3,0
740.3,5,14,4,0
738.2,5,14,5,0
738.5,5,14,6,0
737.3,5,14,7,0
735.1,5,14,8,0
733.6,5,14,9,0
732.8,5,14,10,0
732.2,5,14,11,0
731.9,5,14,12,0
731.3,5,14,13,0
723.6,5,14,14,0
718.5,5,14,15,0
759.5,5,14,16,0
762.4,5,14,17,0
762.3,5,14,18,0
760.8,5,14,19,0
759.1,5,14,20,0
761.3,5,14,21,0
752.5,5,14,22,0
752.0,5,14,23,0
758.4,5,15,0,0
761.7,5,15,1,0
760.5,5,15,2,0
753.4,5,15,3,0
746.1,5,15,4,0
743.3,5,15,5,0
740.1,5,15,6,0
736.9,5,15,7,0
737.6,5,15,8,0
738.2,5,15,9,0
739.6,5,15,10,0
741.2,5,15,11,0
740.0,5,15,12,0
737.0,5,15,13,0
721.6,5,15,14,0
714.9,5,15,15,0
755.7,5,15,16,0
758.7,5,15,17,0
758.3,5,15,18,0
756.7,5,15,19,0
757.8,5,15,20,0
754.9,5,15,21,0
754.6,5,15,22,0
755.6,5,15,23,0
754.0,5,16,0,0
750.3,5,16,1,0
744.8,5,16,2,0
738.5,5,16,3,0
734.3,5,16,4,0
744.7,5,16,5,0
739.4,5,16,6,0
735.9,5,16,7,0
736.8,5,16,8,0
737.7,5,16,9,0
744.4,5,16,10,0
744.0,5,16,11,0
742.8,5,16,12,0
736.5,5,16,13,0
721.6,5,16,14,0
713.8,5,16,15,0
757.8,5,16,16,0
758.5,5,16,17,0
757.8,5,16,18,0
757.0,5,16,19,0
756.7,5,16,20,0
756.7,5,16,21,0
759.0,5,16,22,0
749.4,5,16,23,0
720.5,5,17,0,0
750.9,5,17,1,0
744.3,5,17,2,0
746.4,5,17,3,0
745.3,5,17,4,0
741.1,5,17,5,0
734.4,5,17,6,0
731.8,5,17,7,0
730.3,5,17,8,0
731.0,5,17,9,0
733.4,5,17,10,0
730.5,5,17,11,0
730.0,5,17,12,0
729.9,5,17,13,0
725.4,5,17,14,0
718.1,5,17,15,0
710.1,5,17,16,0
705.5,5,17,17,0
760.8,5,17,18,0
764.4,5,17,19,0
762.4,5,17,20,0
760.8,5,17,21,0
760.0,5,17,22,0
761.0,5,17,23,0
761.4,5,18,0,0
762.4,5,18,1,0
756.6,5,18,2,0
754.2,5,18,3,0
746.3,5,18,4,0
744.8,5,18,5,0
737.5,5,18,6,0
734.6,5,18,7,0
732.0,5,18,8,0
743.7,5,18,9,0
748.6,5,18,10,0
750.3,5,18,11,0
750.5,5,18,12,0
744.3,5,18,13,0
717.3,5,18,14,0
737.7,5,18,15,0
759.5,5,18,16,0
758.7,5,18,17,0
757.6,5,18,18,0
756.7,5,18,19,0
755.3,5,18,20,0
753.9,5,18,21,0
753.6,5,18,22,0
755.8,5,18,23,0
746.4,5,19,0,0
753.1,5,19,1,0
748.6,5,19,2,0
745.8,5,19,3,0
741.3,5,19,4,0
739.4,5,19,5,0
740.4,5,19,6,0
743.1,5,19,7,0
746.6,5,19,8,0
747.1,5,19,9,0
747.7,5,19,10,0
747.7,5,19,11,0
747.9,5,19,12,0
741.3,5,19,13,0
714.7,5,19,14,0
711.6,5,19,15,0
754.9,5,19,16,0
755.5,5,19,17,0
754.3,5,19,18,0
753.4,5,19,19,0
752.6,5,19,20,0
750.7,5,19,21,0
752.4,5,19,22,0
747.4,5,19,23,0
740.3,5,20,0,0
746.0,5,20,1,0
739.0,5,20,2,0
731.4,5,20,3,0
730.6,5,20,4,0
729.3,5,20,5,0
726.9,5,20,6,0
723.7,5,20,7,0
723.9,5,20,8,0
725.2,5,20,9,0
733.2,5,20,10,0
735.1,5,20,11,0
740.9,5,20,12,0
732.6,5,20,13,0
713.0,5,20,14,0
706.6,5,20,15,0
702.8,5,20,16,0
756.8,5,20,17,0
760.2,5,20,18,0
757.8,5,20,19,0
756.8,5,20,20,0
753.9,5,20,21,0
755.5,5,20,22,0
757.6,5,20,23,0
749.5,5,21,0,0
739.1,5,21,1,0
737.2,5,21,2,0
730.2,5,21,3,0
731.3,5,21,4,0
735.5,5,21,5,0
733.4,5,21,6,0
740.3,5,21,7,0
744.9,5,21,8,0
740.6,5,21,9,0
744.6,5,21,10,0
746.1,5,21,11,0
746.5,5,21,12,0
733.7,5,21,13,0
710.8,5,21,14,0
739.1,5,21,15,0
754.3,5,21,16,0
753.3,5,21,17,0
751.7,5,21,18,0
750.3,5,21,19,0
749.3,5,21,20,0
747.8,5,21,21,0
746.7,5,21,22,0
748.3,5,21,23,0
750.8,5,22,0,0
754.0,5,22,1,0
750.9,5,22,2,0
739.8,5,22,3,0
734.7,5,22,4,0
733.3,5,22,5,0
751.3,5,22,6,0
745.4,5,22,7,0
745.2,5,22,8,0
740.2,5,22,9,0
735.0,5,22,10,0
731.9,5,22,11,0
730.5,5,22,12,0
727.6,5,22,13,0
721.7,5,22,14,0
715.9,5,22,15,0
711.5,5,22,16,0
729.3,5,22,17,0
744.6,5,22,18,0
753.2,5,22,19,0
752.7,5,22,20,0
749.9,5,22,21,0
751.4,5,22,22,0
751.2,5,22,23,0
747.6,5,23,0,0
754.5,5,23,1,0
747.1,5,23,2,0
743.1,5,23,3,0
739.6,5,23,4,0
736.5,5,23,5,0
734.7,5,23,6,0
734.6,5,23,7,0
732.2,5,23,8,0
726.5,5,23,9,0
726.8,5,23,10,0
726.7,5,23,11,0
725.6,5,23,12,0
722.7,5,23,13,0
713.2,5,23,14,0
706.9,5,23,15,0
752.5,5,23,16,0
754.4,5,23,17,0
752.7,5,23,18,0
752.6,5,23,19,0
749.6,5,23,20,0
747.7,5,23,21,0
746.9,5,23,22,0
749.1,5,23,23,0
747.6,5,24,0,0
743.5,5,24,1,0
736.3,5,24,2,0
733.6,5,24,3,0
730.5,5,24,4,0
730.2,5,24,5,0
728.0,5,24,6,0
735.6,5,24,7,0
737.4,5,24,8,0
736.2,5,24,9,0
735.1,5,24,10,0
736.2,5,24,11,0
735.5,5,24,12,0
728.6,5,24,13,0
714.5,5,24,14,0
706.9,5,24,15,0
751.5,5,24,16,0
755.1,5,24,17,0
751.7,5,24,18,0
752.1,5,24,19,0
751.1,5,24,20,0
740.9,5,24,21,0
737.2,5,24,22,0
743.9,5,24,23,0
750.5,5,25,0,0
742.2,5,25,1,0
732.8,5,25,2,0
733.6,5,25,3,0
730.5,5,25,4,0
727.7,5,25,5,0
724.8,5,25,6,0
723.7,5,25,7,0
724.7,5,25,8,0
724.2,5,25,9,0
725.4,5,25,10,0
728.7,5,25,11,0
734.1,5,25,12,0
727.7,5,25,13,0
712.9,5,25,14,0
721.4,5,25,15,0
752.3,5,25,16,0
751.8,5,25,17,0
750.0,5,25,18,0
749.0,5,25,19,0
746.6,5,25,20,0
744.9,5,25,21,0
743.7,5,25,22,0
747.1,5,25,23,0
750.3,5,26,0,0
747.4,5,26,1,0
744.0,5,26,2,0
750.2,5,26,3,0
742.9,5,26,4,0
737.1,5,26,5,0
737.6,5,26,6,0
734.7,5,26,7,0
729.8,5,26,8,0
729.1,5,26,9,0
729.4,5,26,10,0
729.5,5,26,11,0
730.6,5,26,12,0
734.1,5,26,13,0
708.6,5,26,14,0
733.3,5,26,15,0
749.3,5,26,16,0
749.6,5,26,17,0
747.6,5,26,18,0
746.6,5,26,19,0
744.6,5,26,20,0
746.3,5,26,21,0
744.6,5,26,22,0
738.3,5,26,23,0
742.9,5,27,0,0
740.5,5,27,1,0
737.2,5,27,2,0
733.2,5,27,3,0
728.2,5,27,4,0
727.6,5,27,5,0
725.8,5,27,6,0
727.3,5,27,7,0
728.2,5,27,8,0
729.3,5,27,9,0
729.5,5,27,10,0
731.2,5,27,11,0
733.8,5,27,12,0
726.5,5,27,13,0
707.0,5,27,14,0
703.9,5,27,15,0
747.5,5,27,16,0
748.3,5,27,17,0
746.9,5,27,18,0
745.6,5,27,19,0
744.6,5,27,20,0
743.0,5,27,21,0
747.1,5,27,22,0
753.1,5,27,23,0
747.5,5,28,0,0
735.8,5,28,1,0
734.8,5,28,2,0
730.1,5,28,3,0
725.9,5,28,4,0
730.1,5,28,5,0
727.7,5,28,6,0
726.9,5,28,7,0
729.6,5,28,8,0
733.0,5,28,9,0
731.4,5,28,10,0
732.1,5,28,11,0
733.8,5,28,12,0
727.2,5,28,13,0
712.6,5,28,14,0
712.0,5,28,15,0
707.8,5,28,16,0
711.2,5,28,17,0
751.7,5,28,18,0
750.8,5,28,19,0
748.7,5,28,20,0
748.0,5,28,21,0
746.0,5,28,22,0
747.1,5,28,23,0
750.0,5,29,0,0
739.5,5,29,1,0
735.2,5,29,2,0
731.6,5,29,3,0
727.9,5,29,4,0
724.6,5,29,5,0
724.3,5,29,6,0
721.1,5,29,7,0
721.7,5,29,8,0
722.2,5,29,9,0
722.8,5,29,10,0
722.8,5,29,11,0
721.6,5,29,12,0
718.9,5,29,13,0
713.3,5,29,14,0
707.1,5,29,15,0
704.6,5,29,16,0
715.5,5,29,17,0
752.7,5,29,18,0
735.2,5,29,19,0
746.1,5,29,20,0
747.1,5,29,21,0
747.9,5,29,22,0
750.3,5,29,23,0
735.7,5,30,0,0
727.7,5,30,1,0
724.6,5,30,2,0
721.3,5,30,3,0
720.0,5,30,4,0
719.5,5,30,5,0
719.8,5,30,6,0
719.8,5,30,7,0
721.7,5,30,8,0
726.1,5,30,9,0
730.7,5,30,10,0
731.2,5,30,11,0
730.5,5,30,12,0
720.8,5,30,13,0
712.3,5,30,14,0
702.7,5,30,15,0
724.1,5,30,16,0
743.1,5,30,17,0
742.2,5,30,18,0
743.9,5,30,19,0
743.0,5,30,20,0
742.4,5,30,21,0
747.0,5,30,22,0
745.9,5,30,23,0
735.7,5,31,0,0
726.6,5,31,1,0
723.5,5,31,2,0
722.1,5,31,3,0
719.1,5,31,4,0
717.9,5,31,5,0
715.7,5,31,6,0
715.2,5,31,7,0
715.4,5,31,8,0
715.4,5,31,9,0
715.0,5,31,10,0
714.9,5,31,11,0
714.5,5,31,12,0
713.7,5,31,13,0
711.0,5,31,14,0
708.0,5,31,15,0
706.0,5,31,16,0
704.3,5,31,17,0
726.5,5,31,18,0
738.7,5,31,19,0
743.5,5,31,20,0
744.5,5,31,21,0
745.8,5,31,22,0
745.4,5,31,23,0
