777.1,10,1,0,0
777.7,10,1,1,0
778.6,10,1,2,0
779.5,10,1,3,0
779.8,10,1,4,0
779.8,10,1,5,0
779.7,10,1,6,0
779.5,10,1,7,0
779.0,10,1,8,0
778.8,10,1,9,0
778.6,10,1,10,0
778.7,10,1,11,0
779.3,10,1,12,0
779.6,10,1,13,0
780.1,10,1,14,0
780.4,10,1,15,0
780.3,10,1,16,0
780.1,10,1,17,0
779.5,10,1,18,0
779.0,10,1,19,0
778.3,10,1,20,0
777.8,10,1,21,0
777.4,10,1,22,0
777.5,10,1,23,0
778.0,10,2,0,0
778.4,10,2,1,0
779.0,10,2,2,0
779.7,10,2,3,0
780.1,10,2,4,0
780.1,10,2,5,0
779.7,10,2,6,0
779.2,10,2,7,0
778.6,10,2,8,0
778.3,10,2,9,0
778.2,10,2,10,0
778.0,10,2,11,0
778.1,10,2,12,0
778.3,10,2,13,0
778.6,10,2,14,0
778.9,10,2,15,0
779.0,10,2,16,0
778.6,10,2,17,0
778.1,10,2,18,0
777.2,10,2,19,0
776.5,10,2,20,0
775.9,10,2,21,0
775.3,10,2,22,0
775.1,10,2,23,0
775.4,10,3,0,0
775.8,10,3,1,0
776.6,10,3,2,0
777.1,10,3,3,0
777.4,10,3,4,0
777.3,10,3,5,0
777.0,10,3,6,0
776.7,10,3,7,0
776.2,10,3,8,0
776.0,10,3,9,0
775.8,10,3,10,0
775.7,10,3,11,0
775.7,10,3,12,0
775.9,10,3,13,0
776.1,10,3,14,0
776.4,10,3,15,0
776.2,10,3,16,0
775.8,10,3,17,0
775.4,10,3,18,0
774.7,10,3,19,0
773.9,10,3,20,0
773.2,10,3,21,0
772.9,10,3,22,0
773.0,10,3,23,0
773.1,10,4,0,0
773.6,10,4,1,0
774.0,10,4,2,0
774.5,10,4,3,0
775.1,10,4,4,0
775.6,10,4,5,0
775.7,10,4,6,0
775.6,10,4,7,0
775.3,10,4,8,0
775.0,10,4,9,0
775.2,10,4,10,0
775.8,10,4,11,0
776.2,10,4,12,0
776.6,10,4,13,0
777.3,10,4,14,0
