18.0,2,1,0
0.0,2,1,1
0.0,2,1,2
0.0,2,1,3
0.0,2,1,4
0.0,2,1,5
0.0,2,1,6
0.0,2,1,7
0.0,2,1,8
0.0,2,1,9
0.0,2,1,10
0.0,2,1,11
0.0,2,1,12
0.0,2,1,13
20.0,2,1,14
42.0,2,1,15
40.0,2,1,16
51.0,2,1,17
76.0,2,1,18
930.0,2,1,19
897.0,2,1,20
762.0,2,1,21
538.0,2,1,22
310.0,2,1,23
20.0,2,2,0
0.0,2,2,1
0.0,2,2,2
0.0,2,2,3
0.0,2,2,4
0.0,2,2,5
0.0,2,2,6
0.0,2,2,7
0.0,2,2,8
0.0,2,2,9
0.0,2,2,10
0.0,2,2,11
0.0,2,2,12
0.0,2,2,13
19.0,2,2,14
52.0,2,2,15
63.0,2,2,16
61.0,2,2,17
254.0,2,2,18
259.0,2,2,19
473.0,2,2,20
196.0,2,2,21
89.0,2,2,22
34.0,2,2,23
9.0,2,3,0
0.0,2,3,1
0.0,2,3,2
0.0,2,3,3
0.0,2,3,4
0.0,2,3,5
0.0,2,3,6
0.0,2,3,7
0.0,2,3,8
0.0,2,3,9
0.0,2,3,10
0.0,2,3,11
0.0,2,3,12
0.0,2,3,13
77.0,2,3,14
144.0,2,3,15
85.0,2,3,16
155.0,2,3,17
341.0,2,3,18
343.0,2,3,19
157.0,2,3,20
269.0,2,3,21
68.0,2,3,22
27.0,2,3,23
7.0,2,4,0
0.0,2,4,1
0.0,2,4,2
0.0,2,4,3
0.0,2,4,4
0.0,2,4,5
0.0,2,4,6
0.0,2,4,7
0.0,2,4,8
0.0,2,4,9
0.0,2,4,10
0.0,2,4,11
0.0,2,4,12
0.0,2,4,13
34.0,2,4,14
151.0,2,4,15
158.0,2,4,16
43.0,2,4,17
54.0,2,4,18
930.0,2,4,19
875.0,2,4,20
637.0,2,4,21
563.0,2,4,22
304.0,2,4,23
31.0,2,5,0
0.0,2,5,1
0.0,2,5,2
0.0,2,5,3
0.0,2,5,4
0.0,2,5,5
0.0,2,5,6
0.0,2,5,7
0.0,2,5,8
0.0,2,5,9
0.0,2,5,10
0.0,2,5,11
0.0,2,5,12
0.0,2,5,13
31.0,2,5,14
47.0,2,5,15
63.0,2,5,16
199.0,2,5,17
211.0,2,5,18
370.0,2,5,19
143.0,2,5,20
204.0,2,5,21
201.0,2,5,22
52.0,2,5,23
28.0,2,6,0
0.0,2,6,1
0.0,2,6,2
0.0,2,6,3
0.0,2,6,4
0.0,2,6,5
0.0,2,6,6
0.0,2,6,7
0.0,2,6,8
0.0,2,6,9
0.0,2,6,10
0.0,2,6,11
0.0,2,6,12
0.0,2,6,13
30.0,2,6,14
87.0,2,6,15
144.0,2,6,16
138.0,2,6,17
195.0,2,6,18
918.0,2,6,19
562.0,2,6,20
771.0,2,6,21
539.0,2,6,22
266.0,2,6,23
23.0,2,7,0
0.0,2,7,1
0.0,2,7,2
0.0,2,7,3
0.0,2,7,4
0.0,2,7,5
0.0,2,7,6
0.0,2,7,7
0.0,2,7,8
0.0,2,7,9
0.0,2,7,10
0.0,2,7,11
0.0,2,7,12
0.0,2,7,13
36.0,2,7,14
77.0,2,7,15
52.0,2,7,16
50.0,2,7,17
62.0,2,7,18
943.0,2,7,19
891.0,2,7,20
755.0,2,7,21
491.0,2,7,22
298.0,2,7,23
26.0,2,8,0
0.0,2,8,1
0.0,2,8,2
0.0,2,8,3
0.0,2,8,4
0.0,2,8,5
0.0,2,8,6
0.0,2,8,7
0.0,2,8,8
0.0,2,8,9
0.0,2,8,10
0.0,2,8,11
0.0,2,8,12
0.0,2,8,13
18.0,2,8,14
39.0,2,8,15
47.0,2,8,16
64.0,2,8,17
74.0,2,8,18
972.0,2,8,19
890.0,2,8,20
757.0,2,8,21
545.0,2,8,22
282.0,2,8,23
25.0,2,9,0
0.0,2,9,1
0.0,2,9,2
0.0,2,9,3
0.0,2,9,4
0.0,2,9,5
0.0,2,9,6
0.0,2,9,7
0.0,2,9,8
0.0,2,9,9
0.0,2,9,10
0.0,2,9,11
0.0,2,9,12
0.0,2,9,13
18.0,2,9,14
37.0,2,9,15
40.0,2,9,16
59.0,2,9,17
67.0,2,9,18
932.0,2,9,19
892.0,2,9,20
756.0,2,9,21
564.0,2,9,22
309.0,2,9,23
22.0,2,10,0
0.0,2,10,1
0.0,2,10,2
0.0,2,10,3
0.0,2,10,4
0.0,2,10,5
0.0,2,10,6
0.0,2,10,7
0.0,2,10,8
0.0,2,10,9
0.0,2,10,10
0.0,2,10,11
0.0,2,10,12
0.0,2,10,13
22.0,2,10,14
47.0,2,10,15
49.0,2,10,16
