13.4,7,1,0
10.1,7,1,1
10.3,7,1,2
10.1,7,1,3
9.8,7,1,4
9.2,7,1,5
9.0,7,1,6
8.8,7,1,7
9.2,7,1,8
9.3,7,1,9
8.7,7,1,10
8.3,7,1,11
8.3,7,1,12
9.6,7,1,13
11.3,7,1,14
13.3,7,1,15
13.4,7,1,16
13.0,7,1,17
12.8,7,1,18
14.2,7,1,19
15.8,7,1,20
13.1,7,1,21
13.7,7,1,22
13.8,7,1,23
13.7,7,2,0
12.7,7,2,1
11.5,7,2,2
11.6,7,2,3
11.5,7,2,4
11.1,7,2,5
10.7,7,2,6
10.2,7,2,7
10.1,7,2,8
10.1,7,2,9
10.1,7,2,10
9.6,7,2,11
9.3,7,2,12
9.7,7,2,13
13.6,7,2,14
12.6,7,2,15
12.7,7,2,16
13.0,7,2,17
13.5,7,2,18
13.6,7,2,19
13.8,7,2,20
12.2,7,2,21
11.3,7,2,22
11.2,7,2,23
11.8,7,3,0
11.5,7,3,1
11.1,7,3,2
10.9,7,3,3
10.8,7,3,4
10.7,7,3,5
10.7,7,3,6
9.8,7,3,7
9.6,7,3,8
9.1,7,3,9
8.9,7,3,10
9.1,7,3,11
9.1,7,3,12
8.8,7,3,13
10.4,7,3,14
11.4,7,3,15
12.9,7,3,16
12.9,7,3,17
13.3,7,3,18
12.7,7,3,19
13.4,7,3,20
13.0,7,3,21
13.4,7,3,22
12.2,7,3,23
11.6,7,4,0
10.4,7,4,1
9.8,7,4,2
9.6,7,4,3
9.7,7,4,4
9.6,7,4,5
9.5,7,4,6
9.4,7,4,7
9.4,7,4,8
9.5,7,4,9
9.4,7,4,10
9.8,7,4,11
9.4,7,4,12
9.8,7,4,13
11.0,7,4,14
11.5,7,4,15
13.5,7,4,16
13.7,7,4,17
13.8,7,4,18
14.5,7,4,19
15.6,7,4,20
14.3,7,4,21
15.6,7,4,22
14.6,7,4,23
14.6,7,5,0
13.1,7,5,1
12.7,7,5,2
11.3,7,5,3
9.2,7,5,4
8.8,7,5,5
9.1,7,5,6
9.1,7,5,7
9.2,7,5,8
8.9,7,5,9
8.6,7,5,10
8.4,7,5,11
8.6,7,5,12
9.0,7,5,13
10.8,7,5,14
14.2,7,5,15
13.9,7,5,16
15.2,7,5,17
15.5,7,5,18
14.6,7,5,19
15.2,7,5,20
14.9,7,5,21
13.8,7,5,22
13.5,7,5,23
13.4,7,6,0
13.2,7,6,1
12.1,7,6,2
11.5,7,6,3
11.7,7,6,4
11.6,7,6,5
11.2,7,6,6
10.8,7,6,7
10.5,7,6,8
9.3,7,6,9
8.4,7,6,10
9.0,7,6,11
8.8,7,6,12
9.3,7,6,13
11.3,7,6,14
15.6,7,6,15
14.7,7,6,16
14.4,7,6,17
15.0,7,6,18
14.0,7,6,19
15.2,7,6,20
15.0,7,6,21
15.8,7,6,22
13.9,7,6,23
13.5,7,7,0
12.9,7,7,1
11.2,7,7,2
10.5,7,7,3
11.0,7,7,4
10.7,7,7,5
9.8,7,7,6
9.3,7,7,7
9.0,7,7,8
9.1,7,7,9
8.4,7,7,10
8.2,7,7,11
8.0,7,7,12
8.7,7,7,13
11.4,7,7,14
15.5,7,7,15
14.6,7,7,16
13.7,7,7,17
15.1,7,7,18
15.1,7,7,19
14.9,7,7,20
14.3,7,7,21
12.5,7,7,22
13.3,7,7,23
13.8,7,8,0
12.3,7,8,1
10.2,7,8,2
9.7,7,8,3
10.4,7,8,4
9.7,7,8,5
10.0,7,8,6
9.3,7,8,7
7.7,7,8,8
6.9,7,8,9
6.8,7,8,10
7.6,7,8,11
8.2,7,8,12
9.1,7,8,13
12.0,7,8,14
13.2,7,8,15
14.1,7,8,16
13.8,7,8,17
13.0,7,8,18
13.1,7,8,19
13.8,7,8,20
12.8,7,8,21
15.5,7,8,22
14.0,7,8,23
12.6,7,9,0
12.1,7,9,1
8.6,7,9,2
7.9,7,9,3
7.9,7,9,4
