2.5,8,1,0
7.3,8,1,1
2.5,8,1,2
9.2,8,1,3
3.4,8,1,4
18.4,8,1,5
5.0,8,1,6
11.6,8,1,7
4.7,8,1,8
3.3,8,1,9
6.1,8,1,10
5.8,8,1,11
6.1,8,1,12
7.1,8,1,13
1.9,8,1,14
3.6,8,1,15
7.6,8,1,16
6.0,8,1,17
6.7,8,1,18
5.5,8,1,19
7.0,8,1,20
7.0,8,1,21
4.5,8,1,22
3.4,8,1,23
6.6,8,2,0
5.9,8,2,1
2.4,8,2,2
9.2,8,2,3
4.8,8,2,4
10.4,8,2,5
10.1,8,2,6
2.5,8,2,7
4.6,8,2,8
9.4,8,2,9
9.2,8,2,10
6.9,8,2,11
9.0,8,2,12
5.7,8,2,13
1.0,8,2,14
5.2,8,2,15
4.1,8,2,16
4.7,8,2,17
4.9,8,2,18
4.6,8,2,19
4.7,8,2,20
2.9,8,2,21
4.8,8,2,22
5.4,8,2,23
6.0,8,3,0
7.2,8,3,1
9.5,8,3,2
8.7,8,3,3
7.6,8,3,4
9.3,8,3,5
4.4,8,3,6
9.1,8,3,7
9.2,8,3,8
3.8,8,3,9
8.7,8,3,10
9.0,8,3,11
10.1,8,3,12
3.0,8,3,13
2.7,8,3,14
3.0,8,3,15
6.0,8,3,16
6.7,8,3,17
7.2,8,3,18
3.9,8,3,19
9.8,8,3,20
6.8,8,3,21
6.1,8,3,22
3.6,8,3,23
2.6,8,4,0
11.2,8,4,1
7.2,8,4,2
5.3,8,4,3
6.9,8,4,4
7.3,8,4,5
2.2,8,4,6
5.4,8,4,7
3.8,8,4,8
5.9,8,4,9
5.9,8,4,10
6.1,8,4,11
5.7,8,4,12
5.2,8,4,13
2.5,8,4,14
3.6,8,4,15
6.8,8,4,16
7.1,8,4,17
7.6,8,4,18
5.7,8,4,19
4.9,8,4,20
3.8,8,4,21
7.2,8,4,22
7.7,8,4,23
7.4,8,5,0
2.8,8,5,1
3.3,8,5,2
24.1,8,5,3
6.2,8,5,4
4.2,8,5,5
5.5,8,5,6
2.2,8,5,7
3.6,8,5,8
8.2,8,5,9
3.5,8,5,10
3.1,8,5,11
2.9,8,5,12
5.0,8,5,13
3.2,8,5,14
3.2,8,5,15
4.7,8,5,16
6.0,8,5,17
5.7,8,5,18
5.4,8,5,19
6.3,8,5,20
8.8,8,5,21
8.2,8,5,22
2.7,8,5,23
6.7,8,6,0
8.1,8,6,1
8.7,8,6,2
9.0,8,6,3
5.2,8,6,4
9.6,8,6,5
9.4,8,6,6
10.4,8,6,7
6.6,8,6,8
7.4,8,6,9
4.6,8,6,10
1.9,8,6,11
8.8,8,6,12
3.1,8,6,13
1.3,8,6,14
3.4,8,6,15
5.7,8,6,16
6.7,8,6,17
5.4,8,6,18
9.1,8,6,19
7.4,8,6,20
5.1,8,6,21
3.1,8,6,22
2.4,8,6,23
3.0,8,7,0
9.2,8,7,1
7.2,8,7,2
6.1,8,7,3
8.2,8,7,4
3.2,8,7,5
3.5,8,7,6
6.0,8,7,7
7.4,8,7,8
5.0,8,7,9
6.9,8,7,10
7.7,8,7,11
2.9,8,7,12
10.5,8,7,13
6.2,8,7,14
6.2,8,7,15
5.9,8,7,16
4.6,8,7,17
6.5,8,7,18
6.1,8,7,19
4.7,8,7,20
3.3,8,7,21
7.7,8,7,22
2.8,8,7,23
8.0,8,8,0
9.5,8,8,1
9.5,8,8,2
8.5,8,8,3
2.2,8,8,4
4.2,8,8,5
8.8,8,8,6
9.2,8,8,7
3.0,8,8,8
3.3,8,8,9
5.5,8,8,10
6.6,8,8,11
6.7,8,8,12
5.0,8,8,13
3.0,8,8,14
4.6,8,8,15
1.8,8,8,16
4.2,8,8,17
6.5,8,8,18
7.5,8,8,19
8.1,8,8,20
3.9,8,8,21
4.5,8,8,22
5.6,8,8,23
3.0,8,9,0
5.7,8,9,1
4.2,8,9,2
4.5,8,9,3
6.1,8,9,4
6.6,8,9,5
8.7,8,9,6
6.2,8,9,7
6.2,8,9,8
4.8,8,9,9
6.0,8,9,10
4.0,8,9,11
8.2,8,9,12
2.4,8,9,13
1.0,8,9,14
2.1,8,9,15
3.3,8,9,16
6.1,8,9,17
5.8,8,9,18
7.8,8,9,19
6.7,8,9,20
9.1,8,9,21
8.4,8,9,22
6.8,8,9,23
3.8,8,10,0
6.9,8,10,1
4.3,8,10,2
7.3,8,10,3
6.6,8,10,4
5.1,8,10,5
10.3,8,10,6
5.3,8,10,7
5.1,8,10,8
3.5,8,10,9
1.6,8,10,10
6.8,8,10,11
6.8,8,10,12
6.8,8,10,13
2.3,8,10,14
2.2,8,10,15
5.9,8,10,16
7.9,8,10,17
6.7,8,10,18
5.7,8,10,19
8.1,8,10,20
7.9,8,10,21
6.8,8,10,22
7.8,8,10,23
4.6,8,11,0
9.8,8,11,1
8.2,8,11,2
10.3,8,11,3
7.9,8,11,4
10.6,8,11,5
4.5,8,11,6
9.5,8,11,7
6.8,8,11,8
9.7,8,11,9
8.2,8,11,10
9.9,8,11,11
9.5,8,11,12
4.5,8,11,13
2.9,8,11,14
3.7,8,11,15
4.8,8,11,16
7.6,8,11,17
8.4,8,11,18
6.9,8,11,19
7.8,8,11,20
4.7,8,11,21
5.2,8,11,22
4.7,8,11,23
4.9,8,12,0
3.8,8,12,1
14.3,8,12,2
5.1,8,12,3
5.9,8,12,4
3.9,8,12,5
7.0,8,12,6
3.2,8,12,7
5.5,8,12,8
4.9,8,12,9
2.0,8,12,10
6.0,8,12,11
5.2,8,12,12
2.2,8,12,13
5.5,8,12,14
6.4,8,12,15
4.0,8,12,16
8.2,8,12,17
9.0,8,12,18
9.4,8,12,19
3.6,8,12,20
6.3,8,12,21
4.1,8,12,22
2.3,8,12,23
4.6,8,13,0
4.7,8,13,1
2.7,8,13,2
3.5,8,13,3
3.3,8,13,4
4.7,8,13,5
6.0,8,13,6
6.8,8,13,7
5.3,8,13,8
2.0,8,13,9
6.2,8,13,10
4.6,8,13,11
6.6,8,13,12
2.9,8,13,13
2.6,8,13,14
3.9,8,13,15
5.6,8,13,16
6.1,8,13,17
5.3,8,13,18
6.4,8,13,19
5.1,8,13,20
2.9,8,13,21
3.6,8,13,22
3.2,8,13,23
2.2,8,14,0
3.5,8,14,1
4.4,8,14,2
5.1,8,14,3
9.5,8,14,4
3.7,8,14,5
3.6,8,14,6
6.3,8,14,7
1.9,8,14,8
1.5,8,14,9
8.0,8,14,10
8.7,8,14,11
8.7,8,14,12
4.2,8,14,13
1.5,8,14,14
4.5,8,14,15
6.3,8,14,16
9.1,8,14,17
6.2,8,14,18
10.2,8,14,19
8.1,8,14,20
4.8,8,14,21
6.9,8,14,22
4.5,8,14,23
2.7,8,15,0
4.2,8,15,1
7.7,8,15,2
4.2,8,15,3
9.0,8,15,4
3.1,8,15,5
2.6,8,15,6
7.7,8,15,7
7.8,8,15,8
8.0,8,15,9
7.7,8,15,10
4.5,8,15,11
5.1,8,15,12
7.1,8,15,13
1.1,8,15,14
4.4,8,15,15
5.7,8,15,16
7.1,8,15,17
7.7,8,15,18
10.5,8,15,19
11.3,8,15,20
8.2,8,15,21
3.6,8,15,22
5.1,8,15,23
4.8,8,16,0
5.3,8,16,1
7.7,8,16,2
6.0,8,16,3
2.7,8,16,4
2.5,8,16,5
8.6,8,16,6
5.9,8,16,7
7.0,8,16,8
4.0,8,16,9
4.0,8,16,10
3.8,8,16,11
5.8,8,16,12
11.3,8,16,13
6.7,8,16,14
5.0,8,16,15
7.7,8,16,16
