866.7,12,1,0,0
867.4,12,1,1,0
868.3,12,1,2,0
868.9,12,1,3,0
869.2,12,1,4,0
869.6,12,1,5,0
869.5,12,1,6,0
869.2,12,1,7,0
869.0,12,1,8,0
868.8,12,1,9,0
868.7,12,1,10,0
868.8,12,1,11,0
869.1,12,1,12,0
869.5,12,1,13,0
870.2,12,1,14,0
870.7,12,1,15,0
870.5,12,1,16,0
870.0,12,1,17,0
869.0,12,1,18,0
867.9,12,1,19,0
866.9,12,1,20,0
866.2,12,1,21,0
865.8,12,1,22,0
866.0,12,1,23,0
866.5,12,2,0,0
866.9,12,2,1,0
867.6,12,2,2,0
868.1,12,2,3,0
868.3,12,2,4,0
868.3,12,2,5,0
868.4,12,2,6,0
868.2,12,2,7,0
867.9,12,2,8,0
867.7,12,2,9,0
867.7,12,2,10,0
868.0,12,2,11,0
868.5,12,2,12,0
869.1,12,2,13,0
869.8,12,2,14,0
870.5,12,2,15,0
870.6,12,2,16,0
870.1,12,2,17,0
869.3,12,2,18,0
868.1,12,2,19,0
866.9,12,2,20,0
866.4,12,2,21,0
866.1,12,2,22,0
866.3,12,2,23,0
866.8,12,3,0,0
867.5,12,3,1,0
868.2,12,3,2,0
869.2,12,3,3,0
869.8,12,3,4,0
870.4,12,3,5,0
870.6,12,3,6,0
870.7,12,3,7,0
871.1,12,3,8,0
871.0,12,3,9,0
871.0,12,3,10,0
871.2,12,3,11,0
871.7,12,3,12,0
872.4,12,3,13,0
873.0,12,3,14,0
873.5,12,3,15,0
873.6,12,3,16,0
873.2,12,3,17,0
872.6,12,3,18,0
871.5,12,3,19,0
870.5,12,3,20,0
870.0,12,3,21,0
870.0,12,3,22,0
870.2,12,3,23,0
870.7,12,4,0,0
871.7,12,4,1,0
872.6,12,4,2,0
873.5,12,4,3,0
874.0,12,4,4,0
874.5,12,4,5,0
874.6,12,4,6,0
874.3,12,4,7,0
874.5,12,4,8,0
874.0,12,4,9,0
874.0,12,4,10,0
874.3,12,4,11,0
874.9,12,4,12,0
875.6,12,4,13,0
876.3,12,4,14,0
876.6,12,4,15,0
876.7,12,4,16,0
876.1,12,4,17,0
875.3,12,4,18,0
874.0,12,4,19,0
872.7,12,4,20,0
872.2,12,4,21,0
872.2,12,4,22,0
872.7,12,4,23,0
873.5,12,5,0,0
874.4,12,5,1,0
875.5,12,5,2,0
876.5,12,5,3,0
877.0,12,5,4,0
877.2,12,5,5,0
876.9,12,5,6,0
876.5,12,5,7,0
876.3,12,5,8,0
876.0,12,5,9,0
875.9,12,5,10,0
876.0,12,5,11,0
876.4,12,5,12,0
876.8,12,5,13,0
877.1,12,5,14,0
877.2,12,5,15,0
876.9,12,5,16,0
876.3,12,5,17,0
875.0,12,5,18,0
873.6,12,5,19,0
872.3,12,5,20,0
871.7,12,5,21,0
871.2,12,5,22,0
871.5,12,5,23,0
872.4,12,6,0,0
873.2,12,6,1,0
874.2,12,6,2,0
875.3,12,6,3,0
876.1,12,6,4,0
876.1,12,6,5,0
876.0,12,6,6,0
875.5,12,6,7,0
875.6,12,6,8,0
875.2,12,6,9,0
875.1,12,6,10,0
875.1,12,6,11,0
875.5,12,6,12,0
876.2,12,6,13,0
876.7,12,6,14,0
877.1,12,6,15,0
876.7,12,6,16,0
876.2,12,6,17,0
874.9,12,6,18,0
873.2,12,6,19,0
871.6,12,6,20,0
870.5,12,6,21,0
870.0,12,6,22,0
870.4,12,6,23,0
871.0,12,7,0,0
872.0,12,7,1,0
872.9,12,7,2,0
874.3,12,7,3,0
875.0,12,7,4,0
874.8,12,7,5,0
874.9,12,7,6,0
874.5,12,7,7,0
874.2,12,7,8,0
873.7,12,7,9,0
873.7,12,7,10,0
874.1,12,7,11,0
874.4,12,7,12,0
874.8,12,7,13,0
875.6,12,7,14,0
876.0,12,7,15,0
875.9,12,7,16,0
875.2,12,7,17,0
874.0,12,7,18,0
872.8,12,7,19,0
871.3,12,7,20,0
870.2,12,7,21,0
869.9,12,7,22,0
870.0,12,7,23,0
870.7,12,8,0,0
871.3,12,8,1,0
872.0,12,8,2,0
872.6,12,8,3,0
873.2,12,8,4,0
873.3,12,8,5,0
873.1,12,8,6,0
872.9,12,8,7,0
872.5,12,8,8,0
872.3,12,8,9,0
872.1,12,8,10,0
872.4,12,8,11,0
872.1,12,8,12,0
873.0,12,8,13,0
873.5,12,8,14,0
874.3,12,8,15,0
874.1,12,8,16,0
873.9,12,8,17,0
872.9,12,8,18,0
871.6,12,8,19,0
870.5,12,8,20,0
869.7,12,8,21,0
869.2,12,8,22,0
869.0,12,8,23,0
869.3,12,9,0,0
869.8,12,9,1,0
870.4,12,9,2,0
871.4,12,9,3,0
871.6,12,9,4,0
871.5,12,9,5,0
871.3,12,9,6,0
871.0,12,9,7,0
870.8,12,9,8,0
870.4,12,9,9,0
870.1,12,9,10,0
