97.0,3,1,0
0.0,3,1,1
0.0,3,1,2
0.0,3,1,3
0.0,3,1,4
0.0,3,1,5
0.0,3,1,6
0.0,3,1,7
0.0,3,1,8
0.0,3,1,9
0.0,3,1,10
0.0,3,1,11
0.0,3,1,12
3.0,3,1,13
208.0,3,1,14
466.0,3,1,15
701.0,3,1,16
864.0,3,1,17
970.0,3,1,18
979.0,3,1,19
914.0,3,1,20
792.0,3,1,21
599.0,3,1,22
351.0,3,1,23
104.0,3,2,0
0.0,3,2,1
0.0,3,2,2
0.0,3,2,3
0.0,3,2,4
0.0,3,2,5
0.0,3,2,6
0.0,3,2,7
0.0,3,2,8
0.0,3,2,9
0.0,3,2,10
0.0,3,2,11
0.0,3,2,12
5.0,3,2,13
222.0,3,2,14
485.0,3,2,15
730.0,3,2,16
896.0,3,2,17
988.0,3,2,18
977.0,3,2,19
926.0,3,2,20
805.0,3,2,21
598.0,3,2,22
351.0,3,2,23
104.0,3,3,0
0.0,3,3,1
0.0,3,3,2
0.0,3,3,3
0.0,3,3,4
0.0,3,3,5
0.0,3,3,6
0.0,3,3,7
0.0,3,3,8
0.0,3,3,9
0.0,3,3,10
0.0,3,3,11
0.0,3,3,12
5.0,3,3,13
214.0,3,3,14
473.0,3,3,15
719.0,3,3,16
877.0,3,3,17
965.0,3,3,18
983.0,3,3,19
904.0,3,3,20
791.0,3,3,21
604.0,3,3,22
354.0,3,3,23
99.0,3,4,0
0.0,3,4,1
0.0,3,4,2
0.0,3,4,3
0.0,3,4,4
-99.0,3,4,5
0.0,3,4,6
0.0,3,4,7
-99.0,3,4,8
0.0,3,4,9
0.0,3,4,10
0.0,3,4,11
0.0,3,4,12
6.0,3,4,13
194.0,3,4,14
444.0,3,4,15
663.0,3,4,16
840.0,3,4,17
943.0,3,4,18
961.0,3,4,19
900.0,3,4,20
783.0,3,4,21
579.0,3,4,22
346.0,3,4,23
98.0,3,5,0
0.0,3,5,1
0.0,3,5,2
0.0,3,5,3
0.0,3,5,4
0.0,3,5,5
0.0,3,5,6
0.0,3,5,7
0.0,3,5,8
0.0,3,5,9
0.0,3,5,10
0.0,3,5,11
0.0,3,5,12
6.0,3,5,13
201.0,3,5,14
458.0,3,5,15
688.0,3,5,16
850.0,3,5,17
940.0,3,5,18
955.0,3,5,19
866.0,3,5,20
807.0,3,5,21
414.0,3,5,22
297.0,3,5,23
59.0,3,6,0
0.0,3,6,1
0.0,3,6,2
0.0,3,6,3
0.0,3,6,4
0.0,3,6,5
0.0,3,6,6
0.0,3,6,7
0.0,3,6,8
0.0,3,6,9
0.0,3,6,10
0.0,3,6,11
0.0,3,6,12
8.0,3,6,13
224.0,3,6,14
486.0,3,6,15
714.0,3,6,16
882.0,3,6,17
984.0,3,6,18
1000.0,3,6,19
924.0,3,6,20
807.0,3,6,21
609.0,3,6,22
363.0,3,6,23
112.0,3,7,0
0.0,3,7,1
0.0,3,7,2
0.0,3,7,3
0.0,3,7,4
0.0,3,7,5
0.0,3,7,6
0.0,3,7,7
0.0,3,7,8
0.0,3,7,9
0.0,3,7,10
0.0,3,7,11
0.0,3,7,12
7.0,3,7,13
235.0,3,7,14
494.0,3,7,15
703.0,3,7,16
1140.0,3,7,17
986.0,3,7,18
540.0,3,7,19
780.0,3,7,20
823.0,3,7,21
404.0,3,7,22
357.0,3,7,23
149.0,3,8,0
0.0,3,8,1
0.0,3,8,2
0.0,3,8,3
0.0,3,8,4
0.0,3,8,5
0.0,3,8,6
0.0,3,8,7
0.0,3,8,8
0.0,3,8,9
0.0,3,8,10
0.0,3,8,11
0.0,3,8,12
12.0,3,8,13
237.0,3,8,14
510.0,3,8,15
744.0,3,8,16
903.0,3,8,17
998.0,3,8,18
-99.0,3,8,19
946.0,3,8,20
823.0,3,8,21
629.0,3,8,22
377.0,3,8,23
116.0,3,9,0
0.0,3,9,1
0.0,3,9,2
0.0,3,9,3
0.0,3,9,4
0.0,3,9,5
0.0,3,9,6
0.0,3,9,7
0.0,3,9,8
0.0,3,9,9
0.0,3,9,10
0.0,3,9,11
0.0,3,9,12
11.0,3,9,13
230.0,3,9,14
451.0,3,9,15
723.0,3,9,16
883.0,3,9,17
957.0,3,9,18
-99.0,3,9,19
-99.0,3,9,20
-99.0,3,9,21
-99.0,3,9,22
-99.0,3,9,23
-99.0,3,10,0
-99.0,3,10,1
0.0,3,10,2
0.0,3,10,3
0.0,3,10,4
0.0,3,10,5
0.0,3,10,6
0.0,3,10,7
0.0,3,10,8
0.0,3,10,9
0.0,3,10,10
0.0,3,10,11
0.0,3,10,12
-99.0,3,10,13
258.0,3,10,14
512.0,3,10,15
-99.0,3,10,16
883.0,3,10,17
920.0,3,10,18
1052.0,3,10,19
1025.0,3,10,20
-99.0,3,10,21
587.0,3,10,22
-99.0,3,10,23
173.0,3,11,0
0.0,3,11,1
0.0,3,11,2
0.0,3,11,3
0.0,3,11,4
0.0,3,11,5
0.0,3,11,6
0.0,3,11,7
0.0,3,11,8
0.0,3,11,9
0.0,3,11,10
0.0,3,11,11
0.0,3,11,12
16.0,3,11,13
55.0,3,11,14
506.0,3,11,15
738.0,3,11,16
914.0,3,11,17
832.0,3,11,18
1071.0,3,11,19
361.0,3,11,20
891.0,3,11,21
144.0,3,11,22
56.0,3,11,23
37.0,3,12,0
0.0,3,12,1
0.0,3,12,2
0.0,3,12,3
0.0,3,12,4
0.0,3,12,5
0.0,3,12,6
0.0,3,12,7
0.0,3,12,8
0.0,3,12,9
0.0,3,12,10
0.0,3,12,11
0.0,3,12,12
7.0,3,12,13
55.0,3,12,14
272.0,3,12,15
124.0,3,12,16
510.0,3,12,17
116.0,3,12,18
338.0,3,12,19
568.0,3,12,20
856.0,3,12,21
713.0,3,12,22
370.0,3,12,23
121.0,3,13,0
0.0,3,13,1
0.0,3,13,2
0.0,3,13,3
0.0,3,13,4
0.0,3,13,5
0.0,3,13,6
0.0,3,13,7
0.0,3,13,8
0.0,3,13,9
0.0,3,13,10
0.0,3,13,11
0.0,3,13,12
23.0,3,13,13
164.0,3,13,14
514.0,3,13,15
747.0,3,13,16
940.0,3,13,17
1101.0,3,13,18
1066.0,3,13,19
1076.0,3,13,20
864.0,3,13,21
636.0,3,13,22
131.0,3,13,23
107.0,3,14,0
0.0,3,14,1
0.0,3,14,2
0.0,3,14,3
0.0,3,14,4
0.0,3,14,5
0.0,3,14,6
0.0,3,14,7
0.0,3,14,8
0.0,3,14,9
0.0,3,14,10
0.0,3,14,11
0.0,3,14,12
19.0,3,14,13
304.0,3,14,14
556.0,3,14,15
264.0,3,14,16
448.0,3,14,17
1158.0,3,14,18
445.0,3,14,19
980.0,3,14,20
222.0,3,14,21
320.0,3,14,22
173.0,3,14,23
-99.0,3,15,0
0.0,3,15,1
0.0,3,15,2
0.0,3,15,3
0.0,3,15,4
0.0,3,15,5
0.0,3,15,6
0.0,3,15,7
0.0,3,15,8
0.0,3,15,9
0.0,3,15,10
0.0,3,15,11
0.0,3,15,12
9.0,3,15,13
81.0,3,15,14
146.0,3,15,15
353.0,3,15,16
413.0,3,15,17
400.0,3,15,18
514.0,3,15,19
361.0,3,15,20
-99.0,3,15,21
200.0,3,15,22
162.0,3,15,23
-99.0,3,16,0
-99.0,3,16,1
0.0,3,16,2
-99.0,3,16,3
0.0,3,16,4
0.0,3,16,5
0.0,3,16,6
0.0,3,16,7
0.0,3,16,8
0.0,3,16,9
0.0,3,16,10
0.0,3,16,11
0.0,3,16,12
35.0,3,16,13
181.0,3,16,14
294.0,3,16,15
770.0,3,16,16
936.0,3,16,17
1025.0,3,16,18
1028.0,3,16,19
1003.0,3,16,20
-99.0,3,16,21
359.0,3,16,22
251.0,3,16,23
93.0,3,17,0
0.0,3,17,1
0.0,3,17,2
0.0,3,17,3
0.0,3,17,4
0.0,3,17,5
0.0,3,17,6
0.0,3,17,7
0.0,3,17,8
0.0,3,17,9
0.0,3,17,10
0.0,3,17,11
0.0,3,17,12
7.0,3,17,13
251.0,3,17,14
274.0,3,17,15
384.0,3,17,16
940.0,3,17,17
991.0,3,17,18
1003.0,3,17,19
978.0,3,17,20
826.0,3,17,21
612.0,3,17,22
361.0,3,17,23
113.0,3,18,0
0.0,3,18,1
0.0,3,18,2
0.0,3,18,3
0.0,3,18,4
0.0,3,18,5
0.0,3,18,6
0.0,3,18,7
0.0,3,18,8
0.0,3,18,9
0.0,3,18,10
0.0,3,18,11
0.0,3,18,12
5.0,3,18,13
121.0,3,18,14
307.0,3,18,15
735.0,3,18,16
910.0,3,18,17
995.0,3,18,18
1038.0,3,18,19
963.0,3,18,20
814.0,3,18,21
621.0,3,18,22
341.0,3,18,23
109.0,3,19,0
0.0,3,19,1
0.0,3,19,2
0.0,3,19,3
0.0,3,19,4
0.0,3,19,5
0.0,3,19,6
0.0,3,19,7
0.0,3,19,8
0.0,3,19,9
0.0,3,19,10
0.0,3,19,11
0.0,3,19,12
20.0,3,19,13
159.0,3,19,14
530.0,3,19,15
735.0,3,19,16
899.0,3,19,17
983.0,3,19,18
1029.0,3,19,19
948.0,3,19,20
808.0,3,19,21
609.0,3,19,22
400.0,3,19,23
122.0,3,20,0
-99.0,3,20,1
0.0,3,20,2
0.0,3,20,3
0.0,3,20,4
0.0,3,20,5
0.0,3,20,6
0.0,3,20,7
0.0,3,20,8
0.0,3,20,9
0.0,3,20,10
0.0,3,20,11
0.0,3,20,12
14.0,3,20,13
251.0,3,20,14
528.0,3,20,15
742.0,3,20,16
897.0,3,20,17
945.0,3,20,18
1024.0,3,20,19
966.0,3,20,20
782.0,3,20,21
594.0,3,20,22
375.0,3,20,23
