13.2,10,1,0
8.1,10,1,1
5.4,10,1,2
1.9,10,1,3
2.4,10,1,4
3.4,10,1,5
5.2,10,1,6
3.3,10,1,7
5.4,10,1,8
4.7,10,1,9
3.0,10,1,10
2.9,10,1,11
3.3,10,1,12
6.8,10,1,13
4.3,10,1,14
5.1,10,1,15
5.3,10,1,16
5.7,10,1,17
12.4,10,1,18
14.6,10,1,19
15.5,10,1,20
11.0,10,1,21
14.9,10,1,22
14.1,10,1,23
12.4,10,2,0
11.4,10,2,1
5.9,10,2,2
3.7,10,2,3
1.7,10,2,4
1.6,10,2,5
1.9,10,2,6
2.2,10,2,7
2.4,10,2,8
4.1,10,2,9
3.6,10,2,10
1.7,10,2,11
3.9,10,2,12
4.9,10,2,13
4.2,10,2,14
3.6,10,2,15
2.2,10,2,16
9.5,10,2,17
12.3,10,2,18
12.0,10,2,19
11.9,10,2,20
14.3,10,2,21
16.7,10,2,22
15.8,10,2,23
15.0,10,3,0
12.1,10,3,1
6.3,10,3,2
1.6,10,3,3
2.8,10,3,4
3.0,10,3,5
1.9,10,3,6
3.2,10,3,7
3.8,10,3,8
6.9,10,3,9
4.3,10,3,10
2.9,10,3,11
3.9,10,3,12
4.1,10,3,13
2.9,10,3,14
5.4,10,3,15
3.9,10,3,16
6.9,10,3,17
12.4,10,3,18
15.9,10,3,19
16.3,10,3,20
17.0,10,3,21
17.5,10,3,22
17.6,10,3,23
16.0,10,4,0
12.1,10,4,1
10.4,10,4,2
5.7,10,4,3
3.7,10,4,4
3.1,10,4,5
7.8,10,4,6
3.2,10,4,7
4.7,10,4,8
5.9,10,4,9
3.8,10,4,10
5.2,10,4,11
5.7,10,4,12
6.6,10,4,13
6.8,10,4,14
8.6,10,4,15
11.8,10,4,16
9.0,10,4,17
8.8,10,4,18
16.0,10,4,19
13.9,10,4,20
13.8,10,4,21
9.3,10,4,22
8.9,10,4,23
9.7,10,5,0
8.4,10,5,1
6.2,10,5,2
3.4,10,5,3
3.1,10,5,4
3.3,10,5,5
5.3,10,5,6
2.2,10,5,7
4.1,10,5,8
1.9,10,5,9
4.7,10,5,10
3.0,10,5,11
5.4,10,5,12
4.2,10,5,13
5.9,10,5,14
1.6,10,5,15
4.4,10,5,16
10.3,10,5,17
9.7,10,5,18
8.3,10,5,19
2.5,10,5,20
4.2,10,5,21
4.2,10,5,22
8.9,10,5,23
6.8,10,6,0
1.3,10,6,1
2.7,10,6,2
2.1,10,6,3
2.9,10,6,4
2.1,10,6,5
1.8,10,6,6
2.3,10,6,7
6.0,10,6,8
2.8,10,6,9
6.5,10,6,10
4.5,10,6,11
4.8,10,6,12
4.8,10,6,13
6.9,10,6,14
6.3,10,6,15
5.3,10,6,16
3.7,10,6,17
6.0,10,6,18
10.3,10,6,19
9.5,10,6,20
13.1,10,6,21
12.7,10,6,22
15.6,10,6,23
14.9,10,7,0
6.2,10,7,1
2.5,10,7,2
3.6,10,7,3
2.6,10,7,4
5.2,10,7,5
3.7,10,7,6
3.9,10,7,7
2.6,10,7,8
2.0,10,7,9
2.3,10,7,10
7.1,10,7,11
8.4,10,7,12
9.0,10,7,13
3.3,10,7,14
7.8,10,7,15
4.9,10,7,16
4.9,10,7,17
12.2,10,7,18
14.5,10,7,19
11.4,10,7,20
11.1,10,7,21
